timestamp,datetime,threat_level,detections_count,max_confidence,labels,frame_number
1781086889.588,2026-06-10 15:21:29,WARNING,3,0.635,SMOKE|SMOKE|SMOKE,1240
1781086889.663,2026-06-10 15:21:29,WARNING,4,0.645,SMOKE|SMOKE|SMOKE|SMOKE,1241
1781086889.727,2026-06-10 15:21:29,WARNING,3,0.640,SMOKE|SMOKE|SMOKE,1242
1781086889.770,2026-06-10 15:21:29,WARNING,3,0.631,SMOKE|SMOKE|SMOKE,1243
1781086889.845,2026-06-10 15:21:29,WARNING,3,0.622,SMOKE|SMOKE|SMOKE,1244
1781086889.908,2026-06-10 15:21:29,WARNING,4,0.629,SMOKE|SMOKE|SMOKE|SMOKE,1245
1781086889.987,2026-06-10 15:21:29,WARNING,4,0.704,SMOKE|SMOKE|SMOKE|SMOKE,1246
1781086890.033,2026-06-10 15:21:30,WARNING,3,0.716,SMOKE|SMOKE|SMOKE,1247
1781086890.099,2026-06-10 15:21:30,WARNING,3,0.726,SMOKE|SMOKE|SMOKE,1248
1781086890.152,2026-06-10 15:21:30,WARNING,2,0.737,SMOKE|SMOKE,1249
1781086890.207,2026-06-10 15:21:30,WARNING,1,0.724,SMOKE,1250
1781086890.272,2026-06-10 15:21:30,WARNING,1,0.756,SMOKE,1251
1781086890.337,2026-06-10 15:21:30,WARNING,3,0.733,SMOKE|SMOKE|SMOKE,1252
1781086890.386,2026-06-10 15:21:30,WARNING,2,0.700,SMOKE|SMOKE,1253
1781086890.445,2026-06-10 15:21:30,WARNING,3,0.583,SMOKE|SMOKE|SMOKE,1254
1781086890.507,2026-06-10 15:21:30,WARNING,4,0.547,SMOKE|SMOKE|SMOKE|SMOKE,1255
1781086890.763,2026-06-10 15:21:30,WARNING,2,0.500,SMOKE|SMOKE,1257
1781086894.155,2026-06-10 15:21:34,WARNING,1,0.655,SMOKE,1313
1781086894.234,2026-06-10 15:21:34,WARNING,1,0.679,SMOKE,1314
1781086894.279,2026-06-10 15:21:34,WARNING,1,0.734,SMOKE,1315
1781086894.338,2026-06-10 15:21:34,WARNING,1,0.773,SMOKE,1316
1781086894.391,2026-06-10 15:21:34,WARNING,1,0.738,SMOKE,1317
1781086894.464,2026-06-10 15:21:34,WARNING,1,0.601,SMOKE,1318
1781086894.522,2026-06-10 15:21:34,WARNING,2,0.588,SMOKE|SMOKE,1319
1781086894.573,2026-06-10 15:21:34,WARNING,1,0.514,SMOKE,1320
1781086894.642,2026-06-10 15:21:34,WARNING,2,0.531,SMOKE|SMOKE,1321
1781086899.160,2026-06-10 15:21:39,WARNING,1,0.539,SMOKE,1397
1781086899.250,2026-06-10 15:21:39,WARNING,2,0.543,SMOKE|SMOKE,1398
1781086899.299,2026-06-10 15:21:39,WARNING,3,0.551,SMOKE|SMOKE|SMOKE,1399
1781086899.362,2026-06-10 15:21:39,WARNING,3,0.589,SMOKE|SMOKE|SMOKE,1400
1781086899.426,2026-06-10 15:21:39,WARNING,4,0.590,SMOKE|SMOKE|SMOKE|SMOKE,1401
1781086899.472,2026-06-10 15:21:39,WARNING,5,0.593,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1402
1781086899.540,2026-06-10 15:21:39,WARNING,4,0.605,SMOKE|SMOKE|SMOKE|SMOKE,1403
1781086899.598,2026-06-10 15:21:39,WARNING,5,0.596,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1404
1781086899.659,2026-06-10 15:21:39,WARNING,5,0.607,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1405
1781086899.716,2026-06-10 15:21:39,WARNING,6,0.620,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1406
1781086899.751,2026-06-10 15:21:39,WARNING,6,0.615,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1407
1781086899.835,2026-06-10 15:21:39,WARNING,5,0.606,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1408
1781086899.894,2026-06-10 15:21:39,WARNING,6,0.635,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1409
1781086899.962,2026-06-10 15:21:39,WARNING,6,0.623,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1410
1781086900.032,2026-06-10 15:21:40,WARNING,5,0.589,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1411
1781086900.090,2026-06-10 15:21:40,WARNING,3,0.569,SMOKE|SMOKE|SMOKE,1412
1781086900.151,2026-06-10 15:21:40,WARNING,3,0.554,SMOKE|SMOKE|SMOKE,1413
1781086900.200,2026-06-10 15:21:40,WARNING,3,0.524,SMOKE|SMOKE|SMOKE,1414
1781086900.239,2026-06-10 15:21:40,WARNING,2,0.522,SMOKE|SMOKE,1415
1781086900.288,2026-06-10 15:21:40,WARNING,2,0.522,SMOKE|SMOKE,1416
1781086900.375,2026-06-10 15:21:40,WARNING,2,0.514,SMOKE|SMOKE,1417
1781086909.765,2026-06-10 15:21:49,WARNING,1,0.568,SMOKE,1573
1781086909.885,2026-06-10 15:21:49,WARNING,2,0.555,SMOKE|SMOKE,1574
1781086909.976,2026-06-10 15:21:49,WARNING,3,0.568,SMOKE|SMOKE|SMOKE,1575
1781086910.039,2026-06-10 15:21:50,WARNING,2,0.559,SMOKE|SMOKE,1576
1781086910.102,2026-06-10 15:21:50,WARNING,3,0.572,SMOKE|SMOKE|SMOKE,1577
1781086910.147,2026-06-10 15:21:50,WARNING,3,0.651,SMOKE|SMOKE|SMOKE,1578
1781086910.177,2026-06-10 15:21:50,WARNING,5,0.722,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1579
1781086910.235,2026-06-10 15:21:50,WARNING,4,0.762,SMOKE|SMOKE|SMOKE|SMOKE,1580
1781086910.275,2026-06-10 15:21:50,WARNING,5,0.764,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1581
1781086910.329,2026-06-10 15:21:50,WARNING,5,0.764,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1582
1781086910.375,2026-06-10 15:21:50,WARNING,6,0.729,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1583
1781086910.428,2026-06-10 15:21:50,FIRE DETECTED,6,0.726,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1584
1781086910.490,2026-06-10 15:21:50,FIRE DETECTED,7,0.732,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1585
1781086910.547,2026-06-10 15:21:50,FIRE DETECTED,7,0.698,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1586
1781086910.641,2026-06-10 15:21:50,FIRE DETECTED,7,0.708,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1587
1781086910.701,2026-06-10 15:21:50,FIRE DETECTED,8,0.715,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1588
1781086910.757,2026-06-10 15:21:50,FIRE DETECTED,7,0.701,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1589
1781086910.825,2026-06-10 15:21:50,FIRE DETECTED,7,0.701,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1590
1781086910.884,2026-06-10 15:21:50,FIRE DETECTED,7,0.696,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1591
1781086910.933,2026-06-10 15:21:50,FIRE DETECTED,8,0.721,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1592
1781086910.984,2026-06-10 15:21:50,WARNING,7,0.733,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1593
1781086911.029,2026-06-10 15:21:51,FIRE DETECTED,6,0.707,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1594
1781086911.085,2026-06-10 15:21:51,FIRE DETECTED,8,0.654,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1595
1781086911.136,2026-06-10 15:21:51,FIRE DETECTED,7,0.649,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1596
1781086911.190,2026-06-10 15:21:51,WARNING,6,0.675,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1597
1781086911.242,2026-06-10 15:21:51,WARNING,7,0.633,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1598
1781086911.298,2026-06-10 15:21:51,FIRE DETECTED,6,0.636,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1599
1781086911.364,2026-06-10 15:21:51,WARNING,5,0.639,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1600
1781086911.416,2026-06-10 15:21:51,WARNING,4,0.635,SMOKE|SMOKE|SMOKE|SMOKE,1601
1781086911.473,2026-06-10 15:21:51,WARNING,4,0.653,SMOKE|SMOKE|SMOKE|SMOKE,1602
1781086911.540,2026-06-10 15:21:51,WARNING,5,0.610,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1603
1781086911.610,2026-06-10 15:21:51,WARNING,4,0.627,SMOKE|SMOKE|SMOKE|SMOKE,1604
1781086911.650,2026-06-10 15:21:51,WARNING,4,0.627,SMOKE|SMOKE|SMOKE|SMOKE,1605
1781086911.726,2026-06-10 15:21:51,WARNING,2,0.604,SMOKE|SMOKE,1606
1781086911.778,2026-06-10 15:21:51,WARNING,2,0.586,SMOKE|SMOKE,1607
1781086911.827,2026-06-10 15:21:51,WARNING,3,0.592,SMOKE|SMOKE|SMOKE,1608
1781086911.892,2026-06-10 15:21:51,WARNING,3,0.562,SMOKE|SMOKE|SMOKE,1609
1781086911.963,2026-06-10 15:21:51,WARNING,2,0.592,SMOKE|SMOKE,1610
1781086911.993,2026-06-10 15:21:51,WARNING,2,0.597,SMOKE|SMOKE,1611
1781086912.072,2026-06-10 15:21:52,WARNING,2,0.574,SMOKE|SMOKE,1612
1781086912.142,2026-06-10 15:21:52,WARNING,2,0.624,SMOKE|SMOKE,1613
1781086912.194,2026-06-10 15:21:52,WARNING,2,0.596,SMOKE|SMOKE,1614
1781086912.253,2026-06-10 15:21:52,WARNING,2,0.602,SMOKE|SMOKE,1615
1781086912.323,2026-06-10 15:21:52,WARNING,3,0.619,SMOKE|SMOKE|SMOKE,1616
1781086912.389,2026-06-10 15:21:52,WARNING,3,0.582,SMOKE|SMOKE|SMOKE,1617
1781086912.432,2026-06-10 15:21:52,WARNING,1,0.536,SMOKE,1618
1781086912.496,2026-06-10 15:21:52,WARNING,1,0.506,SMOKE,1619
1781086912.534,2026-06-10 15:21:52,WARNING,1,0.500,SMOKE,1620
1781086912.604,2026-06-10 15:21:52,WARNING,1,0.541,SMOKE,1621
1781086912.666,2026-06-10 15:21:52,WARNING,1,0.574,SMOKE,1622
1781086913.591,2026-06-10 15:21:53,WARNING,2,0.540,SMOKE|SMOKE,1635
1781086913.685,2026-06-10 15:21:53,WARNING,2,0.547,SMOKE|SMOKE,1636
1781086914.817,2026-06-10 15:21:54,WARNING,2,0.504,SMOKE|SMOKE,1650
1781086914.887,2026-06-10 15:21:54,WARNING,2,0.609,SMOKE|SMOKE,1651
1781086914.991,2026-06-10 15:21:54,WARNING,2,0.582,SMOKE|SMOKE,1652
1781086915.023,2026-06-10 15:21:55,WARNING,2,0.586,SMOKE|SMOKE,1653
1781086915.087,2026-06-10 15:21:55,WARNING,2,0.570,SMOKE|SMOKE,1654
1781086915.150,2026-06-10 15:21:55,WARNING,3,0.534,SMOKE|SMOKE|SMOKE,1655
1781086915.202,2026-06-10 15:21:55,WARNING,3,0.587,SMOKE|SMOKE|SMOKE,1656
1781086915.237,2026-06-10 15:21:55,WARNING,4,0.581,SMOKE|SMOKE|SMOKE|SMOKE,1657
1781086915.291,2026-06-10 15:21:55,WARNING,7,0.619,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1658
1781086915.352,2026-06-10 15:21:55,WARNING,6,0.630,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1659
1781086915.402,2026-06-10 15:21:55,WARNING,7,0.641,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1660
1781086915.465,2026-06-10 15:21:55,WARNING,7,0.634,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1661
1781086915.508,2026-06-10 15:21:55,WARNING,8,0.628,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1662
1781086915.566,2026-06-10 15:21:55,WARNING,6,0.633,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1663
1781086915.615,2026-06-10 15:21:55,WARNING,6,0.639,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1664
1781086915.667,2026-06-10 15:21:55,WARNING,8,0.640,FIRE|FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1665
1781086915.734,2026-06-10 15:21:55,WARNING,8,0.644,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1666
1781086915.807,2026-06-10 15:21:55,WARNING,7,0.640,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1667
1781086915.875,2026-06-10 15:21:55,WARNING,8,0.683,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1668
1781086915.926,2026-06-10 15:21:55,WARNING,8,0.669,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1669
1781086915.972,2026-06-10 15:21:55,WARNING,8,0.678,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1670
1781086916.020,2026-06-10 15:21:56,WARNING,5,0.721,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1671
1781086916.095,2026-06-10 15:21:56,WARNING,4,0.720,FIRE|SMOKE|SMOKE|SMOKE,1672
1781086916.144,2026-06-10 15:21:56,WARNING,4,0.706,FIRE|SMOKE|SMOKE|SMOKE,1673
1781086916.204,2026-06-10 15:21:56,WARNING,4,0.666,FIRE|SMOKE|SMOKE|SMOKE,1674
1781086916.258,2026-06-10 15:21:56,WARNING,4,0.671,FIRE|SMOKE|SMOKE|SMOKE,1675
1781086916.319,2026-06-10 15:21:56,WARNING,4,0.651,FIRE|SMOKE|SMOKE|SMOKE,1676
1781086916.386,2026-06-10 15:21:56,WARNING,4,0.660,FIRE|SMOKE|SMOKE|SMOKE,1677
1781086916.441,2026-06-10 15:21:56,WARNING,5,0.644,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1678
1781086916.489,2026-06-10 15:21:56,WARNING,5,0.633,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1679
1781086916.556,2026-06-10 15:21:56,WARNING,6,0.562,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1680
1781086916.642,2026-06-10 15:21:56,WARNING,6,0.563,FIRE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,1681
1781086916.687,2026-06-10 15:21:56,WARNING,5,0.565,FIRE|SMOKE|SMOKE|SMOKE|SMOKE,1682
1781086916.739,2026-06-10 15:21:56,WARNING,4,0.604,FIRE|SMOKE|SMOKE|SMOKE,1683
1781086916.793,2026-06-10 15:21:56,WARNING,4,0.588,FIRE|SMOKE|SMOKE|SMOKE,1684
1781086916.851,2026-06-10 15:21:56,WARNING,3,0.480,FIRE|SMOKE|SMOKE,1685
1781086916.915,2026-06-10 15:21:56,WARNING,3,0.478,FIRE|SMOKE|SMOKE,1686
1781086916.984,2026-06-10 15:21:56,WARNING,3,0.462,FIRE|SMOKE|SMOKE,1687
1781086917.032,2026-06-10 15:21:57,WARNING,3,0.457,FIRE|SMOKE|SMOKE,1688
1781086917.098,2026-06-10 15:21:57,WARNING,3,0.457,FIRE|SMOKE|SMOKE,1689
1781086917.139,2026-06-10 15:21:57,WARNING,3,0.455,FIRE|SMOKE|SMOKE,1690
1781086917.458,2026-06-10 15:21:57,WARNING,2,0.510,SMOKE|SMOKE,1692
1781086917.531,2026-06-10 15:21:57,WARNING,3,0.457,FIRE|SMOKE|SMOKE,1693
1781086917.573,2026-06-10 15:21:57,WARNING,3,0.461,FIRE|SMOKE|SMOKE,1694
1781086917.653,2026-06-10 15:21:57,WARNING,3,0.453,FIRE|SMOKE|SMOKE,1695
1781086917.711,2026-06-10 15:21:57,WARNING,3,0.453,FIRE|SMOKE|SMOKE,1696
1781086917.716,2026-06-10 15:21:57,WARNING,3,0.451,FIRE|SMOKE|SMOKE,1697
1781086917.770,2026-06-10 15:21:57,WARNING,3,0.448,FIRE|SMOKE|SMOKE,1698
1781086917.819,2026-06-10 15:21:57,WARNING,3,0.481,FIRE|SMOKE|SMOKE,1699
1781086917.866,2026-06-10 15:21:57,WARNING,3,0.475,FIRE|SMOKE|SMOKE,1700
1781086917.910,2026-06-10 15:21:57,WARNING,3,0.450,FIRE|SMOKE|SMOKE,1701
1781086917.958,2026-06-10 15:21:57,WARNING,2,0.429,FIRE|SMOKE,1702
1781086917.994,2026-06-10 15:21:57,WARNING,2,0.428,FIRE|SMOKE,1703
1781086918.458,2026-06-10 15:21:58,WARNING,1,0.354,FIRE,1705
1781086919.440,2026-06-10 15:21:59,WARNING,2,0.437,FIRE|SMOKE,1709
1781086919.519,2026-06-10 15:21:59,WARNING,2,0.440,FIRE|SMOKE,1710
1781086919.593,2026-06-10 15:21:59,WARNING,2,0.432,FIRE|SMOKE,1711
1781086919.657,2026-06-10 15:21:59,WARNING,2,0.417,FIRE|SMOKE,1712
1781086920.428,2026-06-10 15:22:00,WARNING,1,0.508,SMOKE,1715
1781086921.541,2026-06-10 15:22:01,WARNING,2,0.572,SMOKE|SMOKE,1722
1781086921.612,2026-06-10 15:22:01,WARNING,2,0.561,SMOKE|SMOKE,1723
1781086921.677,2026-06-10 15:22:01,WARNING,2,0.541,SMOKE|SMOKE,1724
1781086921.707,2026-06-10 15:22:01,WARNING,2,0.527,SMOKE|SMOKE,1725
1781086921.744,2026-06-10 15:22:01,WARNING,2,0.536,SMOKE|SMOKE,1726
1781086921.804,2026-06-10 15:22:01,WARNING,2,0.558,SMOKE|SMOKE,1727
1781086921.829,2026-06-10 15:22:01,WARNING,2,0.561,SMOKE|SMOKE,1728
1781086921.859,2026-06-10 15:22:01,WARNING,2,0.545,SMOKE|SMOKE,1729
1781086921.892,2026-06-10 15:22:01,WARNING,1,0.587,SMOKE,1730
1781086921.921,2026-06-10 15:22:01,WARNING,2,0.544,SMOKE|SMOKE,1731
1781086921.954,2026-06-10 15:22:01,WARNING,3,0.517,SMOKE|SMOKE|SMOKE,1732
1781086921.980,2026-06-10 15:22:01,WARNING,3,0.504,SMOKE|SMOKE|SMOKE,1733
1781086922.009,2026-06-10 15:22:02,WARNING,3,0.559,SMOKE|SMOKE|SMOKE,1734
1781086922.017,2026-06-10 15:22:02,WARNING,3,0.553,SMOKE|SMOKE|SMOKE,1735
1781086922.040,2026-06-10 15:22:02,WARNING,3,0.522,SMOKE|SMOKE|SMOKE,1736
1781086922.064,2026-06-10 15:22:02,WARNING,3,0.514,SMOKE|SMOKE|SMOKE,1737
1781086922.087,2026-06-10 15:22:02,WARNING,3,0.502,SMOKE|SMOKE|SMOKE,1738
1781086922.124,2026-06-10 15:22:02,WARNING,3,0.510,SMOKE|SMOKE|SMOKE,1739
1781086922.148,2026-06-10 15:22:02,WARNING,4,0.612,SMOKE|SMOKE|SMOKE|SMOKE,1740
1781086922.184,2026-06-10 15:22:02,WARNING,3,0.567,SMOKE|SMOKE|SMOKE,1741
1781086923.014,2026-06-10 15:22:03,WARNING,1,0.515,SMOKE,1759
1781086923.104,2026-06-10 15:22:03,WARNING,2,0.510,SMOKE|SMOKE,1760
1781086923.195,2026-06-10 15:22:03,WARNING,1,0.519,SMOKE,1761
1781086923.259,2026-06-10 15:22:03,WARNING,1,0.510,SMOKE,1762
1781086924.050,2026-06-10 15:22:04,WARNING,1,0.519,SMOKE,1764
1781086924.123,2026-06-10 15:22:04,WARNING,1,0.504,SMOKE,1765
1781086924.169,2026-06-10 15:22:04,WARNING,1,0.516,SMOKE,1766
1781086924.236,2026-06-10 15:22:04,WARNING,1,0.509,SMOKE,1767
1781086925.348,2026-06-10 15:22:05,WARNING,2,0.600,SMOKE|SMOKE,1788
1781086925.417,2026-06-10 15:22:05,WARNING,2,0.659,SMOKE|SMOKE,1789
1781086925.480,2026-06-10 15:22:05,WARNING,4,0.610,SMOKE|SMOKE|SMOKE|SMOKE,1790
1781086925.527,2026-06-10 15:22:05,WARNING,3,0.624,SMOKE|SMOKE|SMOKE,1791
1781086925.578,2026-06-10 15:22:05,WARNING,3,0.716,SMOKE|SMOKE|SMOKE,1792
1781086925.626,2026-06-10 15:22:05,WARNING,3,0.542,SMOKE|SMOKE|SMOKE,1793
1781086925.651,2026-06-10 15:22:05,WARNING,2,0.568,SMOKE|SMOKE,1794
1781086925.688,2026-06-10 15:22:05,WARNING,1,0.627,SMOKE,1795
1781086925.692,2026-06-10 15:22:05,WARNING,1,0.623,SMOKE,1796
1781086925.722,2026-06-10 15:22:05,WARNING,2,0.639,SMOKE|SMOKE,1797
1781086925.756,2026-06-10 15:22:05,WARNING,3,0.624,SMOKE|SMOKE|SMOKE,1798
1781086925.813,2026-06-10 15:22:05,WARNING,3,0.672,SMOKE|SMOKE|SMOKE,1799
1781086925.849,2026-06-10 15:22:05,WARNING,2,0.665,SMOKE|SMOKE,1800
1781087967.960,2026-06-10 15:39:27,WARNING,1,0.559,SMOKE,3
1781087968.048,2026-06-10 15:39:28,WARNING,3,0.652,SMOKE|SMOKE|SMOKE,4
1781087968.131,2026-06-10 15:39:28,WARNING,3,0.648,SMOKE|SMOKE|SMOKE,5
1781087968.179,2026-06-10 15:39:28,WARNING,2,0.751,SMOKE|SMOKE,6
1781087968.222,2026-06-10 15:39:28,WARNING,2,0.766,SMOKE|SMOKE,7
1781087968.270,2026-06-10 15:39:28,WARNING,2,0.771,SMOKE|SMOKE,8
1781087968.302,2026-06-10 15:39:28,WARNING,3,0.775,SMOKE|SMOKE|SMOKE,9
1781087968.355,2026-06-10 15:39:28,WARNING,2,0.785,SMOKE|SMOKE,10
1781087968.402,2026-06-10 15:39:28,WARNING,4,0.777,SMOKE|SMOKE|SMOKE|SMOKE,11
1781087968.450,2026-06-10 15:39:28,WARNING,3,0.744,SMOKE|SMOKE|SMOKE,12
1781087968.482,2026-06-10 15:39:28,WARNING,2,0.744,SMOKE|SMOKE,13
1781087968.535,2026-06-10 15:39:28,WARNING,2,0.745,SMOKE|SMOKE,14
1781087968.594,2026-06-10 15:39:28,WARNING,2,0.743,SMOKE|SMOKE,15
1781087968.706,2026-06-10 15:39:28,WARNING,2,0.735,SMOKE|SMOKE,16
1781087968.776,2026-06-10 15:39:28,WARNING,2,0.739,SMOKE|SMOKE,17
1781087968.865,2026-06-10 15:39:28,WARNING,4,0.741,SMOKE|SMOKE|SMOKE|SMOKE,18
1781087968.955,2026-06-10 15:39:28,WARNING,3,0.735,SMOKE|SMOKE|SMOKE,19
1781087969.040,2026-06-10 15:39:29,WARNING,3,0.736,SMOKE|SMOKE|SMOKE,20
1781087969.150,2026-06-10 15:39:29,WARNING,3,0.739,SMOKE|SMOKE|SMOKE,21
1781087969.220,2026-06-10 15:39:29,WARNING,3,0.737,SMOKE|SMOKE|SMOKE,22
1781087969.287,2026-06-10 15:39:29,WARNING,2,0.731,SMOKE|SMOKE,23
1781087969.375,2026-06-10 15:39:29,WARNING,2,0.730,SMOKE|SMOKE,24
1781087969.406,2026-06-10 15:39:29,WARNING,2,0.728,SMOKE|SMOKE,25
1781087969.475,2026-06-10 15:39:29,WARNING,3,0.731,SMOKE|SMOKE|SMOKE,26
1781087969.501,2026-06-10 15:39:29,WARNING,1,0.732,SMOKE,27
1781087969.548,2026-06-10 15:39:29,WARNING,2,0.726,SMOKE|SMOKE,28
1781087969.589,2026-06-10 15:39:29,WARNING,4,0.682,SMOKE|SMOKE|SMOKE|SMOKE,29
1781087969.659,2026-06-10 15:39:29,WARNING,2,0.649,SMOKE|SMOKE,30
1781087969.737,2026-06-10 15:39:29,WARNING,3,0.559,SMOKE|SMOKE|SMOKE,31
1781087969.812,2026-06-10 15:39:29,WARNING,2,0.542,SMOKE|SMOKE,32
1781087970.849,2026-06-10 15:39:30,WARNING,2,0.592,SMOKE|SMOKE,46
1781087970.870,2026-06-10 15:39:30,WARNING,3,0.697,SMOKE|SMOKE|SMOKE,47
